Players,Custom,fideID
"Dolmatov, Sergey",https://players.chessbase.com/en/player/Dolmatov_%20Sergey,4100093
"Shaposhnikov, Evgeny",https://players.chessbase.com/en/player/Shaposhnikov_%20Evgeny,4122232
"Yakovich, Yuri",https://players.chessbase.com/en/player/Yakovich_%20Yuri,4100654
"Rustemov, Alexander",https://players.chessbase.com/en/player/Rustemov_%20Alexander,4119002
"Halldorsson, Halldor Brynjar",https://players.chessbase.com/en/player/Halldorsson_%20Halldor%20Brynjar,2301369
"Timman, Jan H",https://players.chessbase.com/en/player/Timman_%20Jan%20H,1000012
"Arngrimsson, Dagur",https://players.chessbase.com/en/player/Arngrimsson_%20Dagur,2301288
"Thorfinnsson, Bjorn",https://players.chessbase.com/en/player/Thorfinnsson_%20Bjorn,2300982
"Bjornsson, Sigurbjorn",https://players.chessbase.com/en/player/Bjornsson_%20Sigurbjorn,2300974
"Doostkam, Pooyan",https://players.chessbase.com/en/player/Doostkam_%20Pooyan,12501824
"Al Hadarani, Hatim",https://players.chessbase.com/en/player/Al%20Hadarani_%20Hatim,9400273
"Vladimirov, Yevgeniy",https://players.chessbase.com/en/player/Vladimirov_%20Yevgeniy,13700014
"Iordachescu, Viorel",https://players.chessbase.com/en/player/Iordachescu_%20Viorel,13900200
"Hector, Jonny",https://players.chessbase.com/en/player/Hector_%20Jonny,1700090
"Hansen, Curt",https://players.chessbase.com/en/player/Hansen_%20Curt,1400010
"Aagaard, Jacob",https://players.chessbase.com/en/player/Aagaard_%20Jacob,1401815
"Egeli, Per Ove",https://players.chessbase.com/en/player/Egeli_%20Per%20Ove,1501747
"Madsen, Dag",https://players.chessbase.com/en/player/Madsen_%20Dag,1501127
"Gausel, Einar",https://players.chessbase.com/en/player/Gausel_%20Einar,1500031
"Gronn, Atle",https://players.chessbase.com/en/player/Gronn_%20Atle,1500961
"Ibrayev, Nurlan",https://players.chessbase.com/en/player/Ibrayev_%20Nurlan,13700650
"Marin, Mihail",https://players.chessbase.com/en/player/Marin_%20Mihail,1200020
"Martini, Balazs",https://players.chessbase.com/en/player/Martini_%20Balazs,724157
"Werner, Dimo",https://players.chessbase.com/en/player/Werner_%20Dimo,4601696
"Ignacz, Maria",https://players.chessbase.com/en/player/Ignacz_%20Maria,725803
"Farago, Sandor",https://players.chessbase.com/en/player/Farago_%20Sandor,701190
"Stupavski, Zdenko",https://players.chessbase.com/en/player/Stupavski_%20Zdenko,931179
"Ballesteros Gonzalez, David",https://players.chessbase.com/en/player/Ballesteros%20Gonzalez_%20David,2203030
"Roa Alonso, Santiago",https://players.chessbase.com/en/player/Roa%20Alonso_%20Santiago,2201569
"Salgado Lopez, Oscar",https://players.chessbase.com/en/player/Salgado%20Lopez_%20Oscar,2212250
"Barez Menendez, Hector",https://players.chessbase.com/en/player/Barez%20Menendez_%20Hector,2205696
"De la Fuente Gonzalez, Francisco",https://players.chessbase.com/en/player/De%20la%20Fuente%20Gonzalez_%20Francisco,2216574
"Cortes Jurado, Rafael",https://players.chessbase.com/en/player/Cortes%20Jurado_%20Rafael,2220270
"Brustkern, Juergen",https://players.chessbase.com/en/player/Brustkern_%20Juergen,4602676
"Katsuhara, Osamu",https://players.chessbase.com/en/player/Katsuhara_%20Osamu,2022656
"Khadempour, Farhad",https://players.chessbase.com/en/player/Khadempour_%20Farhad,4619498
"Goczo, Melinda",https://players.chessbase.com/en/player/Goczo_%20Melinda,711985
"Radnai, Adam",https://players.chessbase.com/en/player/Radnai_%20Adam,726702
"Cherniack, Alex",https://players.chessbase.com/en/player/Cherniack_%20Alex,2007606
"Erdelyi, Zombor",https://players.chessbase.com/en/player/Erdelyi_%20Zombor,720410
"Karnaukhova, Elmira",https://players.chessbase.com/en/player/Karnaukhova_%20Elmira,4148827
"Chetverik, Maxim",https://players.chessbase.com/en/player/Chetverik_%20Maxim,4106784
"Lundin, Jan",https://players.chessbase.com/en/player/Lundin_%20Jan,1706896
"Koneru, Chandra Hawsa",https://players.chessbase.com/en/player/Koneru_%20Chandra%20Hawsa,5018242
"Niemi, Kalle",https://players.chessbase.com/en/player/Niemi_%20Kalle,504378
"Eperjesi, Laszlo",https://players.chessbase.com/en/player/Eperjesi_%20Laszlo,700681
"Paridar, Shadi",https://players.chessbase.com/en/player/Paridar_%20Shadi,12500666
"Lettieri, Giuseppe",https://players.chessbase.com/en/player/Lettieri_%20Giuseppe,815730
"Nazarenus, Olaf",https://players.chessbase.com/en/player/Nazarenus_%20Olaf,4624068
"Torma, Robert",https://players.chessbase.com/en/player/Torma_%20Robert,719030
"Laciner, Kerem",https://players.chessbase.com/en/player/Laciner_%20Kerem,6301550
"Claros Egea, Christian",https://players.chessbase.com/en/player/Claros%20Egea_%20Christian,2260468
"Fernandez Romero, Ernesto",https://players.chessbase.com/en/player/Fernandez%20Romero_%20Ernesto,2214679
"Garza Marco, Sergio",https://players.chessbase.com/en/player/Garza%20Marco_%20Sergio,2210177
"Huerga Leache, Mikel",https://players.chessbase.com/en/player/Huerga%20Leache_%20Mikel,2268795
"Torroglosa Minarro, Juan Jose",https://players.chessbase.com/en/player/Torroglosa%20Minarro_%20Juan%20Jose,2269724
"Bruned, Boris",https://players.chessbase.com/en/player/Bruned_%20Boris,621790
"Schulze, Joachim",https://players.chessbase.com/en/player/Schulze_%20Joachim,4670884
"Moeller, Hendrik",https://players.chessbase.com/en/player/Moeller_%20Hendrik,24604917
"Kovchan, Alexander",https://players.chessbase.com/en/player/Kovchan_%20Alexander,14103052
"Wendt, Jan Dietrich",https://players.chessbase.com/en/player/Wendt_%20Jan%20Dietrich,4623797
"Colpe, Helge",https://players.chessbase.com/en/player/Colpe_%20Helge,4685644
"Logothetis, Sotirios",https://players.chessbase.com/en/player/Logothetis_%20Sotirios,4203267
"Weinberg, Emanuele",https://players.chessbase.com/en/player/Weinberg_%20Emanuele,813788
"Geske, Julian",https://players.chessbase.com/en/player/Geske_%20Julian,24605263
"Most, Zdenek",https://players.chessbase.com/en/player/Most_%20Zdenek,308102
"Dittmar, Peter",https://players.chessbase.com/en/player/Dittmar_%20Peter,4602064
"Mukic, Josko",https://players.chessbase.com/en/player/Mukic_%20Josko,14508478
"Tocco, Paolo",https://players.chessbase.com/en/player/Tocco_%20Paolo,804029
"Schacher, Gerd",https://players.chessbase.com/en/player/Schacher_%20Gerd,803979
"Muratet Casadevall, Albert",https://players.chessbase.com/en/player/Muratet%20Casadevall_%20Albert,2215250
"Bachler, Reinhard",https://players.chessbase.com/en/player/Bachler_%20Reinhard,1600273
"Hoang, Tri",https://players.chessbase.com/en/player/Hoang_%20Tri,724203
"Adams, Nick A",https://players.chessbase.com/en/player/Adams_%20Nick%20A,2009358
"Korchmar, Vasiliy",https://players.chessbase.com/en/player/Korchmar_%20Vasiliy,24131750
"Di Berardino, Diego Rafael",https://players.chessbase.com/en/player/Di%20Berardino_%20Diego%20Rafael,2105446
"Ponkshe, Sarang",https://players.chessbase.com/en/player/Ponkshe_%20Sarang,5011027
"Snehal, Bohosale",https://players.chessbase.com/en/player/Snehal_%20Bohosale,5021995
"Prajesh, R.",https://players.chessbase.com/en/player/Prajesh_%20R.,25044753
"Akavaram, Aashish Reddy",https://players.chessbase.com/en/player/Akavaram_%20Aashish%20Reddy,45037647
"Hari, Suresh",https://players.chessbase.com/en/player/Hari_%20Suresh,46686568
"Mohamed, Anees M",https://players.chessbase.com/en/player/Mohamed_%20Anees%20M,35065815
"Shah, Rishab",https://players.chessbase.com/en/player/Shah_%20Rishab,35033174
"Arnav, Tiwari",https://players.chessbase.com/en/player/Arnav_%20Tiwari,35029258
"Mehta, Naitik R",https://players.chessbase.com/en/player/Mehta_%20Naitik%20R,35007319
"Sreeshwan, Maralakshikari",https://players.chessbase.com/en/player/Sreeshwan_%20Maralakshikari,46664521
"Subramaniam, Shreyes",https://players.chessbase.com/en/player/Subramaniam_%20Shreyes,5707153
"Henriquez Villagra, Cristobal",https://players.chessbase.com/en/player/Henriquez%20Villagra_%20Cristobal,3409350
"Shailesh, Dravid",https://players.chessbase.com/en/player/Shailesh_%20Dravid,25017969
"Evangelista, Paul Robert",https://players.chessbase.com/en/player/Evangelista_%20Paul%20Robert,5210097
"Nitheesh, Pothireddy",https://players.chessbase.com/en/player/Nitheesh_%20Pothireddy,46678344
"Chaitanya, Sairam Mogili",https://players.chessbase.com/en/player/Chaitanya_%20Sairam%20Mogili,35066099
"Anustoop, Biswas",https://players.chessbase.com/en/player/Anustoop_%20Biswas,5093821
"Pranavananda, V.",https://players.chessbase.com/en/player/Pranavananda_%20V.,5073588
"Kumar, Gaurav",https://players.chessbase.com/en/player/Kumar_%20Gaurav,5085578
"Grahesh, Y.",https://players.chessbase.com/en/player/Grahesh_%20Y.,5084555
"Rajdeep, Sarkar",https://players.chessbase.com/en/player/Rajdeep_%20Sarkar,25007963
"Sandipan, Chanda",https://players.chessbase.com/en/player/Sandipan_%20Chanda,5004225
"Venkatesh, Marani Rajendran",https://players.chessbase.com/en/player/Venkatesh_%20Marani%20Rajendran,5005779
"Nitin, Shankar Madhu",https://players.chessbase.com/en/player/Nitin_%20Shankar%20Madhu,35017446
"Gavi, Siddayya",https://players.chessbase.com/en/player/Gavi_%20Siddayya,5032822
"Sanjeet, Manohar",https://players.chessbase.com/en/player/Sanjeet_%20Manohar,35018329
"Mohite, Ranveer",https://players.chessbase.com/en/player/Mohite_%20Ranveer,25010352
"Shiva, Pavan Teja Sharma U",https://players.chessbase.com/en/player/Shiva_%20Pavan%20Teja%20Sharma%20U,35063537
"Saptarshi, Roy Chowdhury",https://players.chessbase.com/en/player/Saptarshi_%20Roy%20Chowdhury,5008980
"Singh, S Vikramjit",https://players.chessbase.com/en/player/Singh_%20S%20Vikramjit,5006090
"Surendran, N.",https://players.chessbase.com/en/player/Surendran_%20N.,5021243
"Shrestha, Bilam Lal",https://players.chessbase.com/en/player/Shrestha_%20Bilam%20Lal,12300047
"Baivab, Mishra",https://players.chessbase.com/en/player/Baivab_%20Mishra,5098238
"Sahajasri, Cholleti",https://players.chessbase.com/en/player/Sahajasri_%20Cholleti,5045118
"Babujian, Levon",https://players.chessbase.com/en/player/Babujian_%20Levon,13301993
"Sahu, Sekhar Chandra",https://players.chessbase.com/en/player/Sahu_%20Sekhar%20Chandra,5000157
"Kunte, Abhijit",https://players.chessbase.com/en/player/Kunte_%20Abhijit,5002265
"Nesse, David",https://players.chessbase.com/en/player/Nesse_%20David,1519875
"Bulau, Andrei Cristian",https://players.chessbase.com/en/player/Bulau_%20Andrei%20Cristian,1237691
"Ibarra, Juan Martin",https://players.chessbase.com/en/player/Ibarra_%20Juan%20Martin,146650
"Talukdar, Rohan Shyam",https://players.chessbase.com/en/player/Talukdar_%20Rohan%20Shyam,2616378
"Fecker, Noah",https://players.chessbase.com/en/player/Fecker_%20Noah,1334263
"Brozel, Sacha",https://players.chessbase.com/en/player/Brozel_%20Sacha,429317
"Rathneesh, R.",https://players.chessbase.com/en/player/Rathneesh_%20R.,35064703
"Srihari, Lakshmi",https://players.chessbase.com/en/player/Srihari_%20Lakshmi,46642056
"Frost, Peter",https://players.chessbase.com/en/player/Frost_%20Peter,3204634
"Natarajan, C.",https://players.chessbase.com/en/player/Natarajan_%20C.,5005000
"Ma, Ling",https://players.chessbase.com/en/player/Ma_%20Ling,8610533
"Looi, Xin Hao",https://players.chessbase.com/en/player/Looi_%20Xin%20Hao,5702828
"Miciano, John Marvin",https://players.chessbase.com/en/player/Miciano_%20John%20Marvin,5211948
"Priasmoro, Novendra",https://players.chessbase.com/en/player/Priasmoro_%20Novendra,7105029
"Chan, Peng Kong",https://players.chessbase.com/en/player/Chan_%20Peng%20Kong,5800129
"Yang, Gordon",https://players.chessbase.com/en/player/Yang_%20Gordon,3229904
"Ganerdene, Sugar",https://players.chessbase.com/en/player/Ganerdene_%20Sugar,4902980
"Kapitanchuk, Tomas",https://players.chessbase.com/en/player/Kapitanchuk_%20Tomas,135046
"Poleg, Dan",https://players.chessbase.com/en/player/Poleg_%20Dan,2812398
"Ozenir, Ekin Baris",https://players.chessbase.com/en/player/Ozenir_%20Ekin%20Baris,6357415
"Fakhrutdinov, Timur",https://players.chessbase.com/en/player/Fakhrutdinov_%20Timur,24176702
"Abhay, Bandewar",https://players.chessbase.com/en/player/Abhay_%20Bandewar,45030251
"Chakravarthi, YVK.",https://players.chessbase.com/en/player/Chakravarthi_%20YVK.,5029546
"Ajay Krishna, S.",https://players.chessbase.com/en/player/Ajay%20Krishna_%20S.,5096430
"Deshmukh, Anup",https://players.chessbase.com/en/player/Deshmukh_%20Anup,5000564
"Isha, Sharma",https://players.chessbase.com/en/player/Isha_%20Sharma,35006665
"Tarini, Goyal",https://players.chessbase.com/en/player/Tarini_%20Goyal,5082749
"Chandra, Akshat",https://players.chessbase.com/en/player/Chandra_%20Akshat,25006711
"Li, Ruifeng",https://players.chessbase.com/en/player/Li_%20Ruifeng,2061074
"Baryshpolets, Andrey",https://players.chessbase.com/en/player/Baryshpolets_%20Andrey,14117207
"Gutman, Joshua",https://players.chessbase.com/en/player/Gutman_%20Joshua,2025680
"Gurevich, Daniel",https://players.chessbase.com/en/player/Gurevich_%20Daniel,2044676
"Homa, Seth",https://players.chessbase.com/en/player/Homa_%20Seth,2031779
"Velikanov, Alexander",https://players.chessbase.com/en/player/Velikanov_%20Alexander,2039290
"Young, Angelo",https://players.chessbase.com/en/player/Young_%20Angelo,5200490
"Canty, James H",https://players.chessbase.com/en/player/Canty_%20James%20H,2055945
"Larson, Matthew W",https://players.chessbase.com/en/player/Larson_%20Matthew%20W,2077990
"Zaloznyy, Mike",https://players.chessbase.com/en/player/Zaloznyy_%20Mike,2023075
"Eckert, Doug D",https://players.chessbase.com/en/player/Eckert_%20Doug%20D,2001993
"Kavutskiy, Konstantin",https://players.chessbase.com/en/player/Kavutskiy_%20Konstantin,2026384
"Brooks, Michael A",https://players.chessbase.com/en/player/Brooks_%20Michael%20A,2000334
"Yip, Carissa",https://players.chessbase.com/en/player/Yip_%20Carissa,2090732
"Hua, Lefong",https://players.chessbase.com/en/player/Hua_%20Lefong,2602253
"Corrales Jimenez, Fidel",https://players.chessbase.com/en/player/Corrales%20Jimenez_%20Fidel,3506690
"Odeh, Kenneth",https://players.chessbase.com/en/player/Odeh_%20Kenneth,8500142
"Nieto, Guillermo Luigui",https://players.chessbase.com/en/player/Nieto_%20Guillermo%20Luigui,4409604
"Shimanov, Aleksandr",https://players.chessbase.com/en/player/Shimanov_%20Aleksandr,4198603
"Ghatti, Sanjay",https://players.chessbase.com/en/player/Ghatti_%20Sanjay,2076438
"Yang, Kaiqi",https://players.chessbase.com/en/player/Yang_%20Kaiqi,8604398
"Bora, Safal",https://players.chessbase.com/en/player/Bora_%20Safal,2066149
"Karamsetty, Jeevan",https://players.chessbase.com/en/player/Karamsetty_%20Jeevan,2025337
"Dorrance, Adam",https://players.chessbase.com/en/player/Dorrance_%20Adam,2618567
"Wu, Christopher",https://players.chessbase.com/en/player/Wu_%20Christopher,2040875
"Shi, Diwen",https://players.chessbase.com/en/player/Shi_%20Diwen,2609886
"Song, Michael",https://players.chessbase.com/en/player/Song_%20Michael,2613190
"Grabinsky, Aaron",https://players.chessbase.com/en/player/Grabinsky_%20Aaron,2087090
"Quesada Perez, Yuniesky",https://players.chessbase.com/en/player/Quesada%20Perez_%20Yuniesky,3504409
"Duran Vega, Sergio",https://players.chessbase.com/en/player/Duran%20Vega_%20Sergio,6501311
"Thavandiran, Shiyam",https://players.chessbase.com/en/player/Thavandiran_%20Shiyam,2605058
"Voelker, James R",https://players.chessbase.com/en/player/Voelker_%20James%20R,2018853
"Rosen, Eric S",https://players.chessbase.com/en/player/Rosen_%20Eric%20S,2032562
"Banawa, Joel Cholo",https://players.chessbase.com/en/player/Banawa_%20Joel%20Cholo,2024055
"Drozdowski, Kacper",https://players.chessbase.com/en/player/Drozdowski_%20Kacper,1136720
"Rozman, Levy",https://players.chessbase.com/en/player/Rozman_%20Levy,2039877
"Kambrath, Yannick",https://players.chessbase.com/en/player/Kambrath_%20Yannick,20632525
"Ishkanov, Tigran",https://players.chessbase.com/en/player/Ishkanov_%20Tigran,2014653
"Allicock, Rawle Anthony",https://players.chessbase.com/en/player/Allicock_%20Rawle%20Anthony,408042
"Vasserman, Daniel",https://players.chessbase.com/en/player/Vasserman_%20Daniel,30915112
"Osinenko, Anton",https://players.chessbase.com/en/player/Osinenko_%20Anton,4158970
"Fernandez, Nelson Wilfredo",https://players.chessbase.com/en/player/Fernandez_%20Nelson%20Wilfredo,8401594
"Senft, Sean",https://players.chessbase.com/en/player/Senft_%20Sean,2044960
"Lin, Andy",https://players.chessbase.com/en/player/Lin_%20Andy,2043688
"Wang, Xiexin",https://players.chessbase.com/en/player/Wang_%20Xiexin,30909546
"Ulrich, Rachel J",https://players.chessbase.com/en/player/Ulrich_%20Rachel%20J,2066777
"Nakar, Eylon",https://players.chessbase.com/en/player/Nakar_%20Eylon,2811111
"Troff, Kayden W",https://players.chessbase.com/en/player/Troff_%20Kayden%20W,2047896
"Lee, Jayden Z",https://players.chessbase.com/en/player/Lee_%20Jayden%20Z,30939011
"Eswaran, Ashritha",https://players.chessbase.com/en/player/Eswaran_%20Ashritha,2080788
"Macaspac, Arthur",https://players.chessbase.com/en/player/Macaspac_%20Arthur,2017431
"Virtanen, Teemu",https://players.chessbase.com/en/player/Virtanen_%20Teemu,509850
"Harshita, Guddanti",https://players.chessbase.com/en/player/Harshita_%20Guddanti,25043250
"Zhu, Qingyu",https://players.chessbase.com/en/player/Zhu_%20Qingyu,8615349
"Elezi, Luan",https://players.chessbase.com/en/player/Elezi_%20Luan,2072173
"Nyamdorj, Davaaochir",https://players.chessbase.com/en/player/Nyamdorj_%20Davaaochir,2621843
"Copeland, Sam S",https://players.chessbase.com/en/player/Copeland_%20Sam%20S,2007347
"Chandra, Anand Rishi",https://players.chessbase.com/en/player/Chandra_%20Anand%20Rishi,2626152
"Sambuev, Bator",https://players.chessbase.com/en/player/Sambuev_%20Bator,4128290
"Timmerman, Brian",https://players.chessbase.com/en/player/Timmerman_%20Brian,2623064
"Becerra Rivero, Julio",https://players.chessbase.com/en/player/Becerra%20Rivero_%20Julio,3501728
"Daniluk, Jim",https://players.chessbase.com/en/player/Daniluk_%20Jim,2601648
